,node
13539,ROGUE DOPPELGANGER
13540,ROGUE /
13541,ROGUE | MUTANT X-VER
13542,ROK
13543,"ROLLINS, MRS."
13628,ROMA
13629,"ROMAN, DR. NILES"
13630,"ROMANO, TONY"
13631,"ROMANOV, MICKEY"
13632,ROM CLONE
13633,"ROMITA, JOHN"
13634,"ROMMEL, EDWIN ROMULU"
13635,"ROM, SPACEKNIGHT"
13636,RONAN THE ACCUSER [K
13637,"RON, DAN"
13638,"RON, TALLA"
13639,"ROOSEVELT, FRANKLIN"
13640,ROOTAR
13641,"RORY, RICHARD"
13642,"ROSE, HENRIETTA"
13643,ROSE III/
13644,ROSE II/SGT. BLUME
13645,ROSE IV/JACOB JAKE C
13646,"ROSE, JUSTICE"
13647,"ROSELLINI, ROBERTA"
13648,"ROSE, MICHKA"
13649,"ROSENBERG, ANNIE"
13650,"ROSENTHAL, BERNIE"
13651,"ROSEN, WALTER"
13652,ROSETTA STONE
13653,"ROSETTI, GABRIEL"
13654,"ROSS, COURTNEY"
13655,"ROSS, EVERETT KENNET"
13656,"ROSS, GEN. THADDEUS"
13657,"ROSSI, COL. MICHAEL"
13658,"ROSSIN, DR."
13659,"ROTH, ARNIE"
13660,"ROTH, DR. GERALD"
13661,ROTWRAP
13662,ROUGHHOUSE
13663,ROULETTE/DUDE JENSEN
13664,ROULETTE II/JENNY ST
13665,"ROUSSEAU, ETIENNE"
13666,ROUST
13667,"ROWEN, CARL"
13668,"ROWEN, MIKE"
13669,"ROYCE, JENNIE"
13670,"ROYTON, RAYMOND"
13672,R'TEE
13673,"RUBINO, STEVE HEADSE"
13674,RUBY
13675,RUCKUS
13676,"RUDOLFO, PRINCE"
13677,RU
13678,"RUIZ, DR. BERNARDO"
13679,"RUIZ, RHYTHM"
13680,"RUIZ, RIGGER"
13681,RUMOR/
13682,"RUNCITER, GAIL"
13683,RUNE
13684,RUNNER
13685,"RUSSELL, LISSA"
13686,RUSSIAN
13688,"RYANS, JIM"
13689,"RYAN, THOMAS"
13690,"RYCHENKO, MAJ. VALEN"
13691,RYDER
13692,"RYKER, GENERAL"
13693,"RYKER, HARLAN"
13694,"RYKER, LUCY"
13695,"RYKER, MAJOR SIMON"
13696,"RYKING, ALEXANDER"
13697,RY'LOR
13698,RYNDA
13699,"SABINI, JERRY THE WH"
13702,SABOTEUR/
13703,SABRA/RUTH BAT-SERAP
13705,SABRE/
13706,SABRETOOTH | MUTANT
13707,SABRETOOTH/VICTOR CR
13708,SABU
13709,"SABUKI, DR. SAM"
13710,SACK
13711,SACRIFICER
13715,"SAGE, HENRY"
13716,SAGITTARIUS/HARLAN V
13717,SAGITTARIUS II/
13718,SAHREED
13719,SAI/
13720,"SAINT, AMANDA"
13721,SAINT ANNA
13722,SAINT ELMO
13723,"SAINT, JOHNNY"
13724,SAJA
13725,SAKAA
13726,SALLA
13727,SALOME
13728,SALTZ/
13729,SALVO
13730,SAMA-D
13731,SAMEDAR
13732,SAMHAIN
13733,SAMMAEL
13734,SAMSON
13735,SAMUELS
13736,SAMURAI STEEL/YOSHID
13737,"SANADA, KONO"
13738,"SANCHEZ, DET. LOUISA"
13739,SANCTION/AARON
13740,SANCTITY/TANYA TRASK
13741,"SANDERS, DET. NAPOLE"
13742,"SANDERS, MAC"
13743,"SANDHURST, VINCENT"
13744,SANDMAN DOPPELGANGER
13745,SANDMAN/WILLIAM BAKE
13746,"SANDOR, PROFESSOR IS"
13747,"SANDOVAL, DIEGO"
13748,"SANDOVAL, JULIANA"
13749,SANDSTORM/
13750,SANDY
13751,SANGRE/JULIA CONCEPC
13752,SANGUINE
13753,SANTA CLAUS/NICK ST.
13754,"SANTINI, DR. JOSE"
13755,"SANTOS, JOSE"
13756,"SANTOS, MARIO"
13757,"SAPIR, HERSCHEL"
13758,SAPPER
13759,SAPPHIRAS
13760,"SAPRISTI, JERRY"
13761,SARACEN
13762,SARDAN
13763,SARIEL
13764,"SAROYAN, NEAL"
13765,SASQUATCH DOPPELGANG
13766,SASQUATCH II
13767,SASQUATCH | MUTANT X
13768,SASQUATCH/WALTER LAN
13769,SATANA
13770,SATAN/MARDU KURIOS
13771,SATANNISH
13772,SATELLITE
13773,SATHAN
13774,SA'TNEEN
13775,"SATURNYNE, OPAL LUNA"
13776,SAT-YR-9
13777,SAUL
13778,"SAUNDERS, DABNEY"
13779,"SAUNDERS, KRISTINE"
13780,SAURON/DR. KARL LYKO
13781,SAVAGE STEEL/HARRY L
13782,SAVAGE STEEL II/ARTH
13785,"SAVANNAH, LOU-ANN"
13786,"SAWYER, GENERAL SAMU"
13787,"SAWYER, RYAN"
13788,"SAXON, STARR"
13789,SAYGE
13811,SCALEFACE/
13812,SCALPHUNTER
13813,SCANDIUM
13814,"SCANLON, COMMANDER"
13815,SCANNER II
13816,SCANNER II/RHANLA
13817,SCANNER/SKERA
13818,SCARBO
13819,SCARECROW/EBENEZER L
13820,SCARECROW II
13821,"SCARFE, RAFAEL"
13822,SCARLET BEETLE
13823,SCARLET CENTURION
13824,SCARLET SCARAB/DR. F
13825,SCARLET WITCH DOPPEL
13826,SCARLET WITCH/WANDA
13827,"SCARLOTTI, MICHAEL J"
13828,"SCARLOTTI, MRS."
13829,"SCARPETTI, ALPHONSE"
13832,SCAR THE STALKER/BRI
13833,SCARUM/
13834,SCATTERBRAIN
13835,SCATTERSHOT/NATALIA
13836,SCENE STEALER
13837,"SCHEELE, STEPHANIE"
13838,SCHEMER/RICHARD FISK
13840,"SCHOENFELD, ELAINE"
13841,"SCHOOLCRAFT, DR. DEN"
13842,"SCHUYLER, DR. REBECC"
13843,"SCHWINNER, DR. ERIC"
13844,"SCICLUNA, MICHELE"
13845,SCIMITAR
13846,SCINTILLA
13847,SCOPE
13848,SCORCHER/
13849,SCORCH II
13850,SCORCH/TOMMY NG
13851,SCORPIA
13852,SCORPIO II
13853,SCORPIO III/MIKEL FU
13854,SCORPIO IV
13855,SCORPIO/JAKE FURY
13856,SCORPION/MACDONALD G
13857,"SCOTT, JAKE"
13858,"SCOTT, PARIS"
13859,"SCOTT, PETER"
13860,SCOURGE
13861,SCOURGE II/
13862,SCRAMBLER
13863,SCRATCH
13864,"SCRATCH, NICHOLAS"
13865,SCREAM
13866,SCREAMING MIMI/MELIS
13867,SCRIBE
13868,SCRIER
13869,SCRIER II/
13870,SCRIER II/S. CRIER
13871,SCRIER JR.
13872,"SCRIPPS, LAHOYA"
13873,SCUZZ
13874,SCYLLA
13875,SCYTHE/
13876,SEA LEOPARD
13877,SEA URCHIN/JEREMY SW
13878,SEAWEED MAN
13879,SEA WITCH/BRIGIT O'H
13880,"SEBASTIAN, MARISSA"
13881,"SEBASTIAN, MRS."
13882,SECOND/ALECTO
13883,SEDNA
13884,SEEKER III
13885,SEEKER/TARM
13886,SEERESS
13887,SEER
13888,SEESHA
13889,SEETAH
13890,"SEGAR, OWEN"
13891,SELENE
13892,SELENE | MUTANT X-VE
13893,SEMIJAN
13894,"SENNET, PAMELA"
13895,"SENREICH, GUNTHER"
13896,SENSATIONAL HYDRA/A
13936,SENSO
13937,SENTINELS
13940,SENTRY 459
13941,SENTRY 571
13942,SENTRY II/BOB REYNOL
13943,SENTRY III
13944,SENTRY IV/VAL
13945,SENYAKA
13946,"SENYAKA, TIA"
13947,SERAPH
13948,SERESTUS
13949,SERGEI
13950,SERPENTYNE
13951,SERSI | MUTANT X-VER
13952,SERSI/SYLVIA
13953,SERVITOR
13954,SET
13955,SETH
13956,SETH II
13957,SETH III
13958,"SEVERIN, MARIE"
13959,"SEVILLE, STACY"
13960,"SEWARD, ANNE"
13961,"SEWARD, DR. CHARLES"
13962,"SEWARD, ELISABETH"
13963,"SEWARD, JANE"
14052,SHAARA
14053,"SHAARA, MR."
14054,"SHAARA, MRS."
14055,"SHAARA, SANJIT"
14056,SHADES
14057,SHADOWCASTER/
14058,SHADOWCAT 2013
14059,SHADOWCAT/KATHERINE
14060,SHADOWCAT | MUTANT X
14061,SHADOW-HAND/LI CHUN
14062,SHADOW KING/AMAHL FA
14063,SHADOW KING | MUTANT
14064,SHADOWKNIGHT/RANDALL
14065,SHADOWOMAN/JILLIAN W
14066,SHADOW QUEEN/SHIALMA
14067,"SHAITAN, AL"
14068,SHAKATI
14069,SHAKTI
14070,SHALAK
14071,SHALLA BAL
14072,SHALLA BAL II
14073,SHAMAN II
14074,SHAMAN III
14075,SHAMAN/MICHAEL TWOYO
14076,SHAMAN | MUTANT X-VE
14077,SHAMROCK/MOLLY FITZG
14078,"SHANE, BRIDGIT"
14079,SHANGA
14080,SHANG-CHI
14081,SHANNA/SHANNA O'HARA
14082,SHANZAR
14083,"SHAPANDER, KARIMA"
14084,SHAPE
14085,SHAPER OF WORLDS
14086,SHARD
14087,SHARK/
14088,SHARKSKIN
14089,"SHARPE, ROSALINDE"
14090,"SHARP, TRINA"
14091,SHARYD/CONAL
14092,SHA SHAN
14093,SHATTERAX
14094,SHATTERFIST/
14095,SHATTERSTAR II/GAVEE
14096,"SHAUNEGHANN, MICHAEL"
14097,"SHAW, ESAU"
14098,"SHAW, HIRAM"
14099,"SHAW, JACOB"
14100,"SHAW, MILDRED"
14101,"SHAW, OBADIAH"
14102,"SHAW, SAMARRA"
14103,"SHAW, SARAH"
14104,"SHAW, SHINOBI"
14105,SHAZANA
14107,SHE-CAT
14108,"SHEFFIELD, LEAH"
14109,SHE-HULK DOPPELGANGE
14110,SHE-HULK/JENNIFER WA
14111,"SHELDON, PHIL"
14112,SHELL/
14113,SHELLSHOCK/
14114,"SHEPPARD, JOAN ACE"
14115,"SHERIDAN, FLORENCE"
14116,"SHERIDAN, LEAH"
14117,"SHERIDAN, RICHARD RI"
14118,"SHERIDAN, WILLIAM"
14119,"SHERMAN, GEN."
14120,SHE-WOLF/PAULETTE BR
14121,"SHIFFMAN, MAXIE"
14122,SHIGARU
14123,SHINAR
14124,"SHINCHUKO, LOTUS"
14125,SHIN
14126,"SHINSKI, PROFESSOR W"
14127,SHIP
14128,"SHIPPINSKY, MALIK"
14129,"SHIRE, DR. RANDALL"
14130,SHIVA
14131,SHIVER MAN
14132,SHOCKER/HERMAN SCHUL
14133,SHOCKWAVE/LANCASTER
14134,SHOCKWAVE ROBOT
14135,SHOC/NEIL AIKEN
14136,"SHOOTER, JIM"
14137,SHOOTING STAR
14138,"SHORR, JACQUELINE"
14139,SHORT CIRCUIT/HENRY
14140,SHOTGUN III/
14141,SHOTGUN II/WALKER
14142,SHOTGUN/ZEKE SALLING
14143,SHOT/
14149,SHREEVE
14150,SHREW/MARILYN MAYCRO
14151,SHRIEK/SANDRA DEEL/F
14152,SHRILL/
14153,SHRINE
14154,SHROUD/MAXIMILLIAN Q
14155,SHULK
14156,SHUMA-GORATH
14157,SHYM'R
14158,SIBERCAT/
14159,SIBERION
14160,SICKLE
14161,SICKLE II/
14162,SIDEWINDER/SETH VOEL
14163,SIEGE/JOHN KELLY
14164,"SIEGEL, DR. AVRAM"
14165,SIFFROR
14166,SIF
14167,SIGMAR
14168,SIGN/
14169,SIGYN
14170,SIINGARD
14171,SIKORSKY
14172,"SIKORSKY, RAYMOND"
14173,SILENCE/
14174,SILENCER
14175,SILENT ONE
14176,SILHOUETTE
14177,SILICON/GERALD SIMMS
14178,"SILVANI, VITTORIO"
14179,SILVERCLAW/LA GARRA
14180,"SILVERCLOUD, SAM"
14181,SILVER DAGGER/ISAIAH
14182,SILVER FOX/BAYAN
14183,SILVER FOX II/ZORA D
14184,SILVER
14185,SILVER II
14186,SILVERMANE/SILVIO MA
14187,SILVER SABLE
14188,SILVER SAMURAI/KENYU
14189,SILVER SCORPION/ELIS
14190,SILVER SURFER DOPPEL
14191,SILVER SURFER IMPOST
14192,SILVER SURFER | MUTA
14193,SILVER SURFER/NORRIN
14194,SIMBUS
14195,"SIMMONS, ARCHIE"
14196,"SIMMONS, RANDALL"
14197,"SIMON, ALEX FLORES"
14198,"SIMON, FELIX"
14199,"SIMONSON, LOUISE"
14200,"SIMPSON, CRASH"
14201,"SIMS, EZEKIEL"
14202,"SINCLAIR, MORGAN"
14203,SIN-EATER/STAN CARTE
14204,SINEW/
14205,SINGER
14206,"SINGER, MERLE"
14207,"SINGH, DR."
14208,SINTARIIS
14209,SIR BENEDICT
14210,SIR
14211,SIROCCO
14212,SIRYN/THERESA ROURKE
14213,SISTER AGONY
14214,SISTER CHLOE
14215,SISTER DEATH
14216,SISTER DREAM
14217,SISTER KATRINA
14218,SISTER MARIA
14219,SISTER NIL
14220,SISTER PERPETUA
14221,SISTER PLEASURE/SCAR
14222,SISTER SALVATION
14223,SISTER SOPHIA
14224,SITTING BULLSEYE/
14225,"SITWELL, JASPER"
14231,SKADI
14232,SKARABROUS
14233,SKAR
14234,SKARLET
14235,SKETCH/
14236,SKEWER
14237,SKIDS/SALLY BLEVINS
14238,SKIN/ANGELO ESPINOSA
14239,SKIN II/DONNA BLISS
14240,SKINNER
14241,"SKIN, NYLA"
14247,SKOLL
14248,SKOOKA
14249,SKUL/JOHN SKULINOWSK
14250,SKULLBUSTER
14251,SKULLCRASHER/
14252,SKULL-JACKET
14253,SKUNGE
14254,SKYE
14255,SKYHAWK/WINSTON BILL
14256,SKYMAX/SK'YM'X/JAMES
14257,SKY-WALKER
14269,SLAB/KRIS ANDERSON
14270,SLADE
14271,"SLAG/SLAGHT, DR. THE"
14272,SLAMBEAUX
14273,S'LAR
14274,SLASHER
14275,SLASHER II
14276,SLAUGHTER
14277,SLAUGHTER II/CONSTAN
14278,"SLAVINSKI, SALLY"
14279,SLAYER/
14280,SLEDGE
14281,SLEEK
14301,SLEEPER
14302,SLEEPWALKER
14303,SLICE/
14304,SLICK
14305,SLIDE
14306,SLITHER
14307,"SLOAN, ANNA"
14308,"SLOAN, DR."
14309,"SLOAN, FRED"
14310,"SLOAN, JASON"
14311,SLOTH
14312,SLOTOTH
14313,"SLUGANSKI, ERNIE"
14314,SLUG/ULYSSES X. LUGM
14315,SLUJ
14316,SLUK
14317,SLYDE
14413,"SMALLWOOD, DAN"
14414,SMART ALEC/ALEC THOR
14415,SMASHER
14416,SMASHER II
14417,SMASHER III
14418,SMASHER IV
14419,SMASHER V
14423,SMEDLEY
14424,"SMERDILOVISC, VICTOR"
14429,SMILING TIGER/
14430,"SMITH, ANDY"
14431,"SMITH, COL. TOLLIVER"
14432,"SMITH, DAPHNE"
14433,"SMITH, DR. ARMSTRONG"
14434,"SMITH, HELEN BACK"
14435,"SMITH, JOE"
14436,"SMITH, KEVIN"
14437,"SMITH, MANDY"
14438,"SMITH, MARTY LOUIS L"
14439,"SMITH, SIR DENIS NAY"
14440,"SMITHSON, T.B."
14441,"SMITH, WANDA JO BIAL"
14453,SMOKESCREAM/
14454,SMOKESCREEN/
14477,SMUGGLER II/CONRAD J
14479,"SMYTHE, ALISTAIR ALP"
14480,"SMYTHE, SPENCER"
14481,SNAGG
14482,SNAKEBITE/
14483,SNAKE-EYES
14484,SNAKE
14485,SNAKESKIN II/
14486,SNAPDRAGON/SHEOKE SA
14487,SNARE
14488,"SNIDER, DET. LOU"
14489,SNIPER/VON BURIAN
14490,"SNIPES, DET."
14491,SNOWBIRD | MUTANT X-
14492,SNOWBIRD/NARYA/ANNE
14493,SNOWBLIND/
14494,"SNOW, CHARLIE"
14495,SNOW QUEEN/GITTE
14496,"SNOW, TANDY"
14497,"SNOW, VICTORIA"
14498,"SOAP, DET."
14499,SOCRATES SOCK
14500,SODIUM
14501,"SOFEN, KARL AUGUST"
14502,"SOFEN, MARION"
14503,SOLARR
14504,SOLAR WIND
14505,"SOLE, MAJOR REMINGTO"
14506,"SOLE, RANSOME"
14547,SOLO/
14548,SOMBRE
14549,"SOMERS, JOHNATHAN"
14550,"SOMERS, KATHY"
14551,"SOMMERS, APRIL"
14552,SOMON
14553,"SONDHEIM, ERICA"
14554,SONIC
14555,SOPHIE
14556,SORRENTINO/SORRENTIN
14557,SORROW/
14566,SOTEIRA
14567,"SOTO, BERNARD"
14568,SOUL-EATER
14569,SOULFIRE/JASON MALDO
14570,SOUL MAN/FATHER JASO
14571,SOUNDBYTE/
14572,"SOUSA, PAUL"
14573,"SOUTHERN, CANDY"
14580,SPACE PHANTOM
14581,SPANKER/FRED HOVEL
14582,"SPAR, DR. KATHERINE"
14583,SPARK
14584,"SPARROW BEAR, MELLIS"
14585,SPARROW
14586,SPARX/AURELLE
14587,SPAT
14588,"SPAULDING, JILL"
14589,"SPAULDING, PETER"
14590,SPEAR
14595,SPECTRA/SELENA SLATE
14596,"SPECTRUM, SINCLAIR"
14597,SPEEDBALL DOPPELGANG
14598,SPEEDBALL II/DARRION
14599,SPEEDBALL/ROBBIE BAL
14600,SPEEDFREEK/SHAPPE
14607,SPELLBINDER/ERICA FO
14608,"SPENCER, TRACY"
14609,"SPERZEL, ANTON"
14610,"SPETSBURO, GEN. YURI"
14611,SPHINX
14612,SPHINX II
14613,SPHINX III
14614,SPIDERCIDE
14615,SPIDER-MAN CLONE/BEN
14617,SPIDER-MAN III/MARTH
14618,SPIDER-MAN/PETER PARKERKER
14619,SPIDER-WOMAN DOPPELG
14620,SPIDER-WOMAN II/JULI
14621,SPIDER-WOMAN IV/CHAR
14622,SPIDER-WOMAN/JESSICA
14623,SPIKE
14624,SPIKEY
14625,SPINNERET
14626,SPIRAL
14627,SPIRAL II/ESTELLE GE
14628,SPIRIT OF '76/WILLIA
14629,SPITE/
14630,SPITFIRE/LADY JACQUE
14631,"SPITZ, BARRY"
14632,SPLICE/CHANDRA KU
14633,SPLICE II/
14634,SPOILSPORT/
14635,SPOOKY
14636,SPOOR/ANDREW HAMISH
14637,SPORE
14638,SPOT/
14639,SPRAGG
14640,"SPRINGER, JERRY"
14641,SPRITE
14642,SPROCKET
14643,SPUNJE
14644,SPYMASTER II
14645,SPYMASTER/JAKE JORDA
14646,SPYNE
14660,SQUID/DONNY CALLAHAN
14661,SQUIRE/
14662,SQUIRREL GIRL/
14864,SSSESTHUGAR
14865,SSSITH
14866,SSS'LETHCOTT
15086,"STACY, ARTHUR"
15087,"STACY, CAPT. GEORGE"
15088,"STACY, GWEN (CLONE)"
15089,"STACY, GWEN"
15090,"STACY, GWEN | MUTANT"
15091,"STACY, HELEN"
15092,"STACY, JILL"
15093,"STACY, NANCY"
15094,"STACY, PAUL"
15095,"STAHL, VERONICA"
15096,STAINED GLASS SCARLE
15097,"STALIN, JOSEF"
15098,STALKER
15099,STALKING FOX
15100,STALLIOR
15101,"STALYENKO, COL. YURI"
15102,STAMPEDE/
15103,"STAMP, J.Q."
15104,"STANACHEK, FREDDIE"
15105,"STANCHEK, DR."
15106,"STANDISH, GEN."
15107,"STANE, OBADIAH"
15108,"STANFORD, DWIGHT ROL"
15109,"STANKOWICZ, FABIAN"
15110,"STANLEY, TOM"
15111,"STAPHOS, DR. MONICA"
15112,"STAPLES, EDNA M. GRA"
15113,STARBOLT
15114,STARDUST/T'URIN G'AR
15115,STARFOX/EROS
15116,STAR HAMMER
15117,STARHAWK II/ALETA OG
15118,STARHAWK/STAKAR
15119,STAR
15120,"STAR, JOAN"
15121,"STARK, HOWARD"
15122,"STARK, HOWARD | TIME"
15123,"STARK, ISAAC"
15124,"STARK, MARIA CARBONE"
15125,"STARK, MARIA | TIMES"
15126,"STARK, MORGAN"
15127,"STARR, AARON"
15128,"STARR, JACQUELINE"
15129,"STARR, TRIXIE TRISH"
15130,STARSHINE II/BRANDY
15131,STARSHINE III/ANARRA
15132,STARSHINE/LANDRA
15133,STAR-STALKER
15134,STAR THIEF/
15135,STAR THIEF II
15136,STAR THIEF III/DITMI
15137,STATIC
15138,"ST. CROIX, CARTIER"
15139,"ST. CROIX, CLAUDETTE"
15140,"ST. CROIX, LOUIS"
15141,"ST. CROIX, NICOLE"
15145,STECK'EE
15146,"STEED, JOHN"
15147,"STEED, MR."
15148,STEEL COLLAR
15149,"STEELE, BOBBY"
15150,"STEELE, MARCY MASTER"
15151,"STEELE, SIMON/WOLFGA"
15152,STEEL SERPENT
15153,STEEL SPIDER/OLLIE O
15154,STEEL WIND
15155,STEEPLEJACK
15156,STEEPLEJACK II/MAXWE
15157,STEGRON
15158,"STEIN, EMIL"
15159,STELLARAX
15160,STELLARIS/LEAH PRINC
15161,STEM
15162,"STEPHANAPOULUS, COSM"
15163,"STERIXIAN, ALMONNAS"
15164,"STERIXIAN, LOATIA"
15165,STERLING
15166,"STERLING, SID"
15167,"STERMAN, ANDREA ANDI"
15168,"STERNBERG, DR. BERTH"
15169,STERN
15170,"STERN, ROGER"
15172,"STEVENS, DR. VINCENT"
15173,"STEVENS, MILO"
15174,"STEWART, MACKINLEY"
15175,"STEWART, MADDIE"
15176,"STEWART, MARY"
15177,"STEWART, TINA"
15178,"ST. GERMAINE, COMTE"
15179,"ST. HUBBINS, SARI"
15180,STICK
15181,"STILES, TATJANA"
15182,STILETTO
15183,STILETTO II/
15184,STILT-MAN/WILBUR DAY
15185,"STILWELL, RON"
15186,STINGER/
15187,STINGER II/
15188,STINGER III/
15189,STINGER IV
15190,STINGRAY/DR. WALTER
15191,STINGRAY | MUTANT X-
15192,STINKY
15193,STITCH/
15194,"STITHY, THEODORE"
15195,"ST. LAWRENCE, COL. C"
15196,"STOCKBRIDGE, CHARLES"
15197,"STOCKBRIDGE, DEANNA"
15198,"STOKER, OLIVIER"
15199,"STONE, CHANTAL"
15200,STONECOLD/
15201,STONECUTTER/UTAMA TO
15202,STONE-FACE
15203,STONE
15204,STONE II
15205,"STONE, JOHN"
15206,"STONE, LT. MARCUS"
15207,"STONE, MARGARET"
15208,"STONE, MEG"
15209,"STONE, NELSON"
15210,"STONE, TIBERIUS"
15211,STONEWALL/LOUIS HAMI
15212,STORM 2013
15213,"STORM, CHILI"
15214,STORM DOPPELGANGER
15215,STORM DOPPELGANGER I
15216,STORMER
15217,"STORM, JOHNNY | MUTA"
15218,STORM/ORORO MUNROE S
15219,"STORM, SUE | TIMESLI"
15220,STRACU
15221,"STRANG, COL./LT. GAR"
15222,STRANGE
15223,STRANGER
15224,STRANGLEHOLD
15225,STRANGLER
15226,STRIDER
15227,STRIKER
15228,"STRIKER, SAM"
15229,"STRINGER, AMY"
15230,STROBE/
15231,STRONGARM/
15232,STRONGARM II/ARMSTRO
15233,STRONG GUY DOPPELGAN
15234,STRONG GUY/GUIDO CAR
15235,STRONG GUY | MUTANT
15236,STRONGHOLD/
15237,"STRONG, MARTIN HENRY"
15238,"STRONG, SUSAN"
15239,STRONTIUM-90/
15240,"STROUD, SIMON"
15241,"STROUGHTON, WILLIAM"
15242,"STRUCKER, ANDREA"
15243,"STRUCKER, ANDREAS"
15244,"STRUNK, BELLA"
15245,STRYFE
15246,"STRYKER, WILLIS"
15247,"ST. THOMAS, JULES"
15248,"STUART, BRIG. ALYSAN"
15249,"STUART, DR. ALISTAIR"
15250,"STUART, DR."
15251,STUNNER/ANGELINA BRA
15252,STUNT-MASTER/GEORGE
15253,"STURDY, PROF. KENNET"
15254,"STYGE, REV."
15255,STYGIAN STARBENDER
15256,STYGLUT/
15257,STYRAK
15258,STYX II
15259,STYX/JACOB EICHORN
15260,"SUAREZ, RAPHAEL"
15340,SUB-MARINER | MUTANT
15341,SUB-MARINER/NAMOR MA
15343,"SU, DR. KO BIN"
15344,"SUEE, FAH LO"
15345,SUGAR MAN
15346,SUICIDE/CHRIS DANIEL
15347,"SUKHAROV, DIMITRI"
15348,"SUKHAROV, VIKTORIA"
15349,"SUMMERS, DEBORAH"
15350,"SUMMERS, MADELYNE MA"
15351,"SUMMERS, NATHAN CHRI"
15352,"SUMMERS, PHILIP"
15353,"SUMMERS, SCOTT III |"
15354,SUMO
15355,SUNDANCE
15356,SUNDER
15357,SUNDOWN/DR. DAVE LOW
15358,SUNDRAGON/PAMELA DOU
15359,SUNFIRE/SHIRO YASHID
15360,SUNFIRE/SHIRO YOSHID
15362,"SUN, LIN"
15363,SUNSET GRACE
15364,SUNSET
15365,SUNSHINE/AUTUMN MACR
15366,SUNSPOT/ROBERTO DACO
15367,SUNSPYRE/LEYU YOSHID
15368,SUNSTROKE/
15369,SUN-TAO
15370,SUNTURION/ARTHUR DEA
15371,SUNTURION II/MIKE ST
15372,SUPER-ADAPTOID/ALESS
15373,SUPER-ANDROID F-4
15374,SUPERCHARGER/
15375,"SUPERIA/WENTWORTH, D"
15376,SUPER-NOVA
15377,SUPER-PATRIOT
15378,SUPER SABRE/MARTIN F
15379,SUPER SKRULL/KL'RT
15380,SUPREME COMMANDER
15381,SUPREME INTELLIGENCE
15382,SUPREME ONE
15383,SUPREMOR
15394,SURESHOT
15395,SURGE
15396,SURGEON GENERAL/ANGE
15397,SURTUR
15398,"SUTTON, JOHN"
15399,"SUVOROV, ADMIRAL GRI"
15400,SUWAN
15401,SUZIE
15402,SVAROG
15433,SVYATOGOR/SASHA POKR
15507,"SWANN, DR. EVAN"
15508,SWARM/FRITZ VON MEYE
15509,SWEEPZWEAK
15510,SWIFT/
15520,SWITCH/DEVON ALOMAR
15521,"SWITZLER, BEVERLY"
15522,SWORDSMAN II/COTATI
15523,SWORDSMAN III/PHILIP
15524,SWORDSMAN IV/
15525,SWORDSMAN/JACQUES DU
15526,SYBIL
15527,SYBYL DORN
15528,SYLPH
15529,S'YM
15530,SYNAPSE/
15531,SYNARIO/ANGELA BRADF
15532,SYNCH/EVERETT THOMAS
15533,SYNRAITH
15534,SYPHONN
15535,SYRRH
15536,"SZARDOS, MARGALI"
15537,"SZARDOS, STEFAN"
15538,SZARKUS
16043,"TABESHAW, HARRY"
16044,TABOO
16045,TABULA RASA
16046,TABUR
16047,TAE
16048,TAGAK
16049,TAGAR
16050,TAIFU/TOSHIO SASAKI
16051,TAI
16052,TAI II
16053,"TAKACHIHO, HIRO"
16054,"TAKACHIHO, MRS."
16055,"TAKAHAMA, JANE"
16056,"TAKAHAMA, ROBERT"
16057,"TAKAHASHI, REI"
16058,TAKAR
16059,"TAKIMOTO, RON"
16060,TAKU
16061,"TALBOT, GLENN"
16062,"TALBOT, MAJ. MATT"
16063,"TAL, GENERAL"
16064,TALISMAN
16065,TALISMAN II/ELIZABET
16066,TALISMAN III/NAHITA
16067,TALO
16068,TALOS
16069,"TANAKA, GEORGE"
16070,"TANAKA, KENJIRO"
16071,"TANAKA, OPAL"
16072,"TANAKA, RITA"
16073,TANA NILE
16074,TANGERINE 2013
16075,"TANNEN, PAUL"
16076,"TANNEN, VINCENT"
16077,"TANNER, ARCHIE"
16078,"TANNER, JACKO"
16079,TANTE MATTIE
16080,TANTRUM/
16081,TARAKIS
16082,TARANTULA/ANTON MIGU
16083,TARANTULA II/CAPT. L
16084,TARBABY
16085,TAREE
16086,TAREVA
16087,TARGET
16088,TARGON
16089,TAR
16090,TARNOK-KOL
16091,TAROOK
16092,TAROT/MARIE-ANGE COL
16093,"TARR, BLACK JACK"
16094,TARTARUS
16095,TASHA
16096,TASKMASTER
16097,TATSU'O
16098,TATTERDEMALION/
16099,"TAUREY, SIR WILLIAM"
16100,"TAUREY, WILLIAM MALC"
16101,TAURUS/CORNELIUS VAN
16102,TAURUS II/
16103,"TAYLOR, JACK"
16104,"TAYLOR, JENNA"
16105,"TAYLOR, LEILA"
16166,T'CHAKA
16167,TECHNARX
16168,TECHNOCRAT/RANDY
16169,TECH-NOIR/
16170,TECHNOSPIKE
16171,TEFRAL
16172,TEI
16173,TELLIS
16174,TEMPEST/GRANNZ
16175,TEMPEST II/NICOLETTE
16176,TEMPLAR/IAN FITZWILL
16177,"TEMPLE, CLAIRE"
16178,TEMPO
16179,TEMPUS
16180,TENDRIL/RIVER VERYS
16181,TENEBRAE
16182,TENELLE
16183,TEN FOR
16184,"TENG, NIKKI"
16185,"TENKO, CARTER"
16186,"TENNYSON, JACOB"
